"Chromosome","GeneStart","GeneEnd","GeneMiddle"
9,105100623,105103182,105101902.5
9,105103826,105107548,105105687
9,105157619,105158883,105158251
9,105159862,105162214,105161038
9,105164715,105174583,105169649
9,105185526,105186787,105186156.5
9,105187779,105189610,105188694.5
9,105191371,105192600,105191985.5
9,105209057,105211972,105210514.5
9,105308790,105314280,105311535
9,105379419,105380402,105379910.5
9,105385881,105386831,105386356
9,105432071,105433012,105432541.5
9,105486504,105488361,105487432.5
9,105555128,105556004,105555566
9,105736589,105741428,105739008.5
9,105819314,105821641,105820477.5
9,105861597,105867462,105864529.5
9,105877635,105880542,105879088.5
9,105915854,105917117,105916485.5
9,105921487,105922732,105922109.5
9,106022563,106024426,106023494.5
9,106163154,106164329,106163741.5
9,106195739,106207470,106201604.5
9,106250502,106253344,106251923
9,106364139,106370506,106367322.5
9,106371881,106374784,106373332.5
9,106438060,106442125,106440092.5
9,106502499,106502969,106502734
9,106527437,106532881,106530159
9,106535327,106540947,106538137
9,106784905,106785354,106785129.5
9,106787601,106790586,106789093.5
9,106791576,106791833,106791704.5
9,106888376,106890455,106889415.5
9,106899274,106902754,106901014
9,106911199,106914215,106912707
9,106914656,106917646,106916151
9,106987417,106989281,106988349
9,107179807,107181947,107180877
9,107212809,107214268,107213538.5
9,107214321,107215848,107215084.5
9,107244314,107246747,107245530.5
9,107303445,107307233,107305339
9,107420023,107438351,107429187
9,107578158,107579528,107578843
9,107640818,107643014,107641916
9,107647619,107648440,107648029.5
9,107669977,107670354,107670165.5
9,107679942,107681828,107680885
9,107686375,107689648,107688011.5
9,107701030,107706964,107703997
9,107788400,107788636,107788518
9,107859671,107861320,107860495.5
9,107944254,107947544,107945899
9,107947521,107951221,107949371
9,107980819,107981810,107981314.5
9,108105926,108106234,108106080
9,108252603,108265326,108258964.5
9,108269281,108281098,108275189.5
9,108283940,108285893,108284916.5
9,108433069,108434799,108433934
9,108533016,108533456,108533236
9,108563377,108579005,108571191
9,108628089,108631194,108629641.5
9,108669932,108671373,108670652.5
9,108759256,108763179,108761217.5
9,108763760,108763969,108763864.5
9,108763907,108767569,108765738
9,108932231,108939174,108935702.5
9,108933772,108934625,108934198.5
9,108940911,108941804,108941357.5
9,108942990,108945473,108944231.5
9,108960015,108961331,108960673
9,109112601,109112867,109112734
9,109184136,109185290,109184713
9,109209330,109211320,109210325
9,109231796,109232464,109232130
9,109236652,109239433,109238042.5
9,109453290,109458412,109455851
9,109793101,109796454,109794777.5
9,109798733,109799605,109799169
9,109942861,109945693,109944277
9,109992017,109992640,109992328.5
9,110035736,110040655,110038195.5
9,110120177,110122705,110121441
9,110125923,110127715,110126819
9,110151601,110153151,110152376
9,110180046,110180516,110180281
9,110188742,110189615,110189178.5
9,110196389,110200998,110198693.5
9,110203278,110204995,110204136.5
9,110208142,110208498,110208320
9,110213318,110215447,110214382.5
9,110215887,110217755,110216821
9,110218386,110222566,110220476
9,110228043,110228805,110228424
9,110233542,110233841,110233691.5
9,110284506,110291549,110288027.5
9,110351944,110355177,110353560.5
9,110370195,110370683,110370439
9,110419398,110423251,110421324.5
9,110423989,110429099,110426544
9,110432414,110432659,110432536.5
9,110631386,110632054,110631720
9,110639389,110647982,110643685.5
9,110798191,110800308,110799249.5
9,110944099,110944359,110944229
9,111002845,111005298,111004071.5
9,111050626,111051096,111050861
9,111075934,111079247,111077590.5
9,111160496,111163100,111161798
9,111184352,111185362,111184857
9,111213351,111215651,111214501
9,111216495,111219497,111217996
9,111293114,111294310,111293712
9,111294871,111298164,111296517.5
9,111420821,111422370,111421595.5
9,111570596,111572605,111571600.5
9,111626337,111653051,111639694
9,111656193,111658913,111657553
9,111770937,111799653,111785295
9,111936039,111936509,111936274
9,111946438,111948474,111947456
9,111973025,111976723,111974874
9,112039065,112039268,112039166.5
9,112042737,112043573,112043155
9,112099187,112105803,112102495
9,112131116,112134511,112132813.5
9,112136186,112136386,112136286
9,112217726,112237254,112227490
9,112369835,112374684,112372259.5
9,112494808,112495992,112495400
9,112552517,112553674,112553095.5
9,112642911,112646532,112644721.5
9,112650658,112659714,112655186
9,112659016,112659689,112659352.5
9,112672688,112672915,112672801.5
9,112674676,112676179,112675427.5
9,112677531,112679354,112678442.5
9,112724572,112726541,112725556.5
9,112757589,112759090,112758339.5
9,112761200,112763456,112762328
9,112793177,112793731,112793454
9,113020169,113024237,113022203
9,113182137,113183117,113182627
9,113308408,113312227,113310317.5
9,113327974,113330582,113329278
9,113328165,113333898,113331031.5
9,113344076,113355024,113349550
9,113359580,113364911,113362245.5
9,113432798,113435482,113434140
9,113470099,113476782,113473440.5
9,113594670,113600653,113597661.5
9,113607495,113608311,113607903
9,113608854,113631515,113620184.5
9,113622128,113630894,113626511
9,113641918,113644516,113643217
9,113956332,113959139,113957735.5
9,113962393,113965191,113963792
9,114014602,114014985,114014793.5
9,114019125,114022878,114021001.5
9,114023075,114025012,114024043.5
9,114090253,114091684,114090968.5
9,114176251,114183106,114179678.5
9,114331742,114340664,114336203
9,114426393,114426632,114426512.5
9,114490951,114553460,114522205.5
9,114679871,114684399,114682135
9,114762525,114768415,114765470
9,114899901,114900593,114900247
9,114915074,114915439,114915256.5
9,114941321,114943351,114942336
9,114945195,114945515,114945355
9,114980526,114981272,114980899
9,115078469,115079380,115078924.5
9,115101449,115108031,115104740
9,115108742,115111792,115110267
9,115112524,115113086,115112805
9,115113328,115116251,115114789.5
9,115116514,115118435,115117474.5
9,115159710,115163047,115161378.5
9,115216806,115220492,115218649
9,115222218,115228176,115225197
9,115330654,115336487,115333570.5
9,115363712,115373854,115368783
9,115572792,115588811,115580801.5
9,115668955,115671937,115670446
9,115775976,115776395,115776185.5
9,115807495,115807779,115807637
9,115881345,115883692,115882518.5
9,115887082,115887333,115887207.5
9,115888997,115890189,115889593
9,115934092,115938847,115936469.5
9,115959064,115960727,115959895.5
9,116168248,116169081,116168664.5
9,116239425,116239847,116239636
9,116274460,116276737,116275598.5
9,116275520,116279531,116277525.5
9,116284217,116284519,116284368
9,116306890,116307360,116307125
9,116351178,116353986,116352582
9,116424178,116435649,116429913.5
9,116432927,116434179,116433553
9,116434342,116434818,116434580
9,116483327,116485082,116484204.5
9,116486916,116489678,116488297
9,116492577,116492771,116492674
9,116520808,116521341,116521074.5
9,116684357,116686642,116685499.5
9,116872457,116901817,116887137
9,116898973,116906116,116902544.5
9,117057179,117061875,117059527
9,117093714,117094394,117094054
9,117130782,117157853,117144317.5
9,117182785,117182985,117182885
9,117202425,117204617,117203521
9,117254002,117254501,117254251.5
9,117312965,117319150,117316057.5
9,117473152,117480357,117476754.5
9,117633347,117637111,117635229
9,117683606,117686319,117684962.5
9,117687066,117689850,117688458
9,117725598,117726215,117725906.5
9,117730407,117733098,117731752.5
9,117754827,117756404,117755615.5
9,117921935,117926359,117924147
9,117928203,117929462,117928832.5
9,118015372,118017481,118016426.5
9,118017577,118026428,118022002.5
9,118073004,118076235,118074619.5
9,118078979,118079275,118079127
9,118080869,118083468,118082168.5
9,118084246,118086522,118085384
9,118126007,118126549,118126278
9,118129930,118134744,118132337
9,118202363,118207946,118205154.5
9,118210409,118212930,118211669.5
9,118214552,118223307,118218929.5
9,118215984,118223442,118219713
9,118248122,118251254,118249688
9,118333683,118334585,118334134
9,118375551,118380232,118377891.5
9,118390442,118398266,118394354
9,118399069,118403052,118401060.5
9,118412211,118416189,118414200
9,118483050,118484249,118483649.5
9,118543938,118546974,118545456
9,118547163,118549703,118548433
9,118553177,118554325,118553751
9,118609029,118610820,118609924.5
9,118627258,118628043,118627650.5
9,118630167,118630466,118630316.5
9,118692670,118698316,118695493
9,118764372,118861617,118812994.5
9,118949179,118952120,118950649.5
9,118968442,118972570,118970506
9,119023642,119028070,119025856
9,119045104,119051091,119048097.5
9,119050841,119052436,119051638.5
9,119114925,119116623,119115774
9,119117214,119117546,119117380
9,119140411,119143017,119141714
9,119181151,119186793,119183972
9,119264158,119267944,119266051
9,119291289,119291852,119291570.5
9,119335051,119336007,119335529
9,119351183,119351461,119351322
9,119562350,119565485,119563917.5
9,119586144,119600914,119593529
9,119616557,119628320,119622438.5
9,119632121,119642135,119637128
9,119683388,119684389,119683888.5
9,119844897,119848977,119846937
9,119854826,119858926,119856876
9,119874516,119876833,119875674.5
9,119878932,119881357,119880144.5
9,119907036,119908619,119907827.5
9,119955072,119964141,119959606.5
9,119977475,119978285,119977880
9,119992926,119996647,119994786.5
9,119997869,120003122,120000495.5
9,120036099,120037649,120036874
9,120084014,120087554,120085784
9,120096662,120101745,120099203.5
9,120103532,120106328,120104930
9,120182817,120188584,120185700.5
9,120209402,120210701,120210051.5
9,120276178,120277023,120276600.5
9,120355523,120363596,120359559.5
9,120446164,120451679,120448921.5
9,120452059,120454433,120453246
9,120457409,120458958,120458183.5
9,120458998,120459246,120459122
9,120621210,120621680,120621445
9,120655558,120657267,120656412.5
9,120660029,120666770,120663399.5
9,120734814,120737481,120736147.5
9,120915193,120918099,120916646
9,120922683,120925975,120924329
9,120953029,120954831,120953930
9,121036425,121038785,121037605
9,121043918,121045925,121044921.5
9,121078581,121080154,121079367.5
9,121138202,121143430,121140816
9,121147929,121149267,121148598
9,121171731,121172951,121172341
9,121209305,121209775,121209540
9,121268664,121270420,121269542
9,121319613,121320854,121320233.5
9,121420497,121423406,121421951.5
9,121467825,121468723,121468274
9,121481146,121482186,121481666
9,121483460,121483909,121483684.5
9,121487225,121488829,121488027
9,121491070,121494729,121492899.5
9,121518255,121518626,121518440.5
9,121524139,121531962,121528050.5
9,121537071,121538972,121538021.5
9,121541467,121544461,121542964
9,121617684,121622229,121619956.5
9,121642198,121642587,121642392.5
9,121693213,121693593,121693403
9,121720551,121720940,121720745.5
9,121784933,121785169,121785051
9,121843362,121843883,121843622.5
9,121845880,121846269,121846074.5
9,121851008,121851397,121851202.5
9,121871847,121872227,121872037
9,121876338,121876727,121876532.5
9,121894635,121895350,121894992.5
9,121900744,121910283,121905513.5
9,121906262,121908101,121907181.5
9,121999217,122002034,122000625.5
9,122028565,122043529,122036047
9,122044427,122050220,122047323.5
9,122067836,122071741,122069788.5
9,122123595,122125795,122124695
9,122128308,122131382,122129845
9,122134119,122137602,122135860.5
9,122142201,122144533,122143367
9,122144969,122148409,122146689
9,122149817,122152639,122151228
9,122153254,122155563,122154408.5
9,122222623,122228431,122225527
9,122391271,122403430,122397350.5
9,122509803,122513297,122511550
9,122539293,122540702,122539997.5
9,122594534,122596030,122595282
9,122596364,122603229,122599796.5
9,122603518,122613627,122608572.5
9,122617765,122622925,122620345
9,122624564,122625217,122624890.5
9,122686224,122694496,122690360
9,122833131,122844360,122838745.5
9,122903184,122915500,122909342
9,122947205,122949791,122948498
9,122951241,122957099,122954170
9,123119734,123139403,123129568.5
9,123155055,123155513,123155284
9,123224720,123228526,123226623
9,123338124,123338552,123338338
9,123346304,123346705,123346504.5
9,123369600,123375097,123372348.5
9,123380340,123380639,123380489.5
9,123408451,123410572,123409511.5
9,123673831,123684356,123679093.5
9,123684430,123684873,123684651.5
9,123773290,123776797,123775043.5
9,123775270,123780804,123778037
9,123781153,123788204,123784678.5
9,123823946,123824230,123824088
9,123829129,123844328,123836728.5
9,123924989,123927382,123926185.5
9,123962230,123964958,123963594
9,123990276,123992586,123991431
9,124040565,124046166,124043365.5
9,124049681,124069152,124059416.5
9,124119960,124121378,124120669
9,124267405,124269717,124268561
9,124277226,124278723,124277974.5
9,124327985,124328861,124328423
9,124329201,124334528,124331864.5
9,124413188,124418254,124415721
9,124426713,124427537,124427125
9,124503991,124506700,124505345.5
9,124616754,124618485,124617619.5
9,124636820,124638904,124637862
9,124639900,124645018,124642459
9,124757518,124766911,124762214.5
9,124767374,124769327,124768350.5
9,124827095,124835210,124831152.5
9,124836450,124837346,124836898
9,124970813,124972006,124971409.5
9,125012534,125017688,125015111
9,125069238,125074043,125071640.5
9,125077300,125081719,125079509.5
9,125084179,125087462,125085820.5
9,125088404,125094896,125091650
9,125097947,125102480,125100213.5
9,125160923,125162332,125161627.5
9,125174418,125178400,125176409
9,125182041,125211846,125196943.5
9,125230266,125237311,125233788.5
9,125343905,125347071,125345488
9,125493716,125494519,125494117.5
9,125573259,125573615,125573437
9,125624183,125624491,125624337
9,125625254,125628266,125626760
9,125738399,125743770,125741084.5
9,125746040,125751561,125748800.5
9,125763269,125770289,125766779
9,125875025,125879824,125877424.5
9,125880412,125884644,125882528
9,125887361,125894979,125891170
9,125978500,125982585,125980542.5
9,126115261,126118189,126116725
9,126119459,126120967,126120213
9,126139525,126139920,126139722.5
9,126141657,126143580,126142618.5
9,126151654,126153802,126152728
9,126155032,126155982,126155507
9,126181169,126182499,126181834
9,126215839,126221488,126218663.5
9,126291818,126293181,126292499.5
9,126331927,126332295,126332111
9,126373968,126377817,126375892.5
9,126403468,126410138,126406803
9,126610746,126613332,126612039
9,126703971,126710979,126707475
9,126752406,126756377,126754391.5
9,126784354,126786105,126785229.5
9,126787656,126787973,126787814.5
9,126790608,126791213,126790910.5
9,126904551,126910930,126907740.5
9,126917124,126922232,126919678
9,126929264,126931093,126930178.5
9,126984255,126994059,126989157
9,127041628,127043226,127042427
9,127046939,127049296,127048117.5
9,127071992,127075456,127073724
9,127149103,127149534,127149318.5
9,127151690,127154963,127153326.5
9,127156985,127161153,127159069
9,127203975,127204614,127204294.5
9,127219351,127222014,127220682.5
9,127224923,127227636,127226279.5
9,127243875,127246247,127245061
9,127275946,127277050,127276498
9,127281484,127282071,127281777.5
9,127284715,127290477,127287596
9,127301487,127303920,127302703.5
9,127354146,127371882,127363014
9,127550541,127551531,127551036
9,127555492,127556100,127555796
9,127557039,127560833,127558936
9,127584232,127587091,127585661.5
9,127595907,127603673,127599790
9,127686978,127688974,127687976
9,127743495,127746688,127745091.5
9,127748172,127750377,127749274.5
9,127815647,127815913,127815780
9,127838485,127839618,127839051.5
9,127977964,127984917,127981440.5
9,128049594,128050412,128050003
9,128127074,128127334,128127204
9,128172078,128182848,128177463
9,128225357,128225980,128225668.5
9,128254121,128261081,128257601
9,128261385,128266053,128263719
9,128304576,128306205,128305390.5
9,128339936,128352386,128346161
9,128400103,128415897,128408000
9,128427639,128429345,128428492
9,128468891,128471163,128470027
9,128480532,128482908,128481720
9,128513474,128514181,128513827.5
9,128564087,128568412,128566249.5
9,128576637,128577314,128576975.5
9,128581762,128582202,128581982
9,128678081,128679299,128678690
9,128713363,128714235,128713799
9,128717439,128718119,128717779
9,128722978,128728093,128725535.5
9,128844064,128845243,128844653.5
9,128849087,128853140,128851113.5
9,128867754,128869495,128868624.5
9,128877522,128879154,128878338
9,128901726,128902598,128902162
9,128971820,128974114,128972967
9,128983921,128984340,128984130.5
9,128991234,128992025,128991629.5
9,129099350,129099652,129099501
9,129125055,129130114,129127584.5
9,129139666,129140503,129140084.5
9,129184563,129189044,129186803.5
9,129230750,129234256,129232503
9,129318701,129319559,129319130
9,129338036,129340789,129339412.5
9,129397561,129417693,129407627
9,129546724,129547554,129547139
9,129580245,129582943,129581594
9,129643817,129646668,129645242.5
9,129687105,129694319,129690712
9,129696099,129696398,129696248.5
9,129724166,129725239,129724702.5
9,129871462,129872232,129871847
9,129874425,129878682,129876553.5
9,129891947,129892222,129892084.5
9,129942995,129943435,129943215
9,129948726,129949001,129948863.5
9,130005011,130012244,130008627.5
9,130014101,130016145,130015123
9,130034602,130041031,130037816.5
9,130176262,130177188,130176725
9,130178471,130179364,130178917.5
9,130260233,130263309,130261771
9,130325841,130330352,130328096.5
9,130376811,130380537,130378674
9,130409381,130415878,130412629.5
9,130453309,130455213,130454261
9,130465265,130471100,130468182.5
9,130489144,130495204,130492174
9,130519244,130530716,130524980
9,130594516,130595916,130595216
9,130596295,130597071,130596683
9,130639477,130639755,130639616
9,130658988,130663571,130661279.5
9,130755780,130756169,130755974.5
9,130796379,130799698,130798038.5
9,130819918,130822373,130821145.5
9,130889798,130892338,130891068
9,130894720,130900200,130897460
9,130922270,130927141,130924705.5
9,130929655,130930502,130930078.5
9,131116733,131127086,131121909.5
9,131130693,131135323,131133008
9,131140977,131149300,131145138.5
9,131253774,131254046,131253910
9,131258757,131261272,131260014.5
9,131269814,131274135,131271974.5
9,131300279,131300968,131300623.5
9,131301241,131301813,131301527
9,131316553,131317059,131316806
9,131373251,131374390,131373820.5
9,131387091,131394948,131391019.5
9,131473902,131478210,131476056
9,131479127,131480119,131479623
9,131597084,131605309,131601196.5
9,131605602,131616591,131611096.5
9,131639968,131654477,131647222.5
9,131654562,131656064,131655313
9,131656218,131674471,131665344.5
9,131758945,131764266,131761605.5
9,131764703,131764960,131764831.5
9,131766116,131767757,131766936.5
9,131782962,131793183,131788072.5
9,131803249,131805094,131804171.5
9,131861589,131862059,131861824
9,131964056,131966260,131965158
9,132024216,132028393,132026304.5
9,132093943,132098861,132096402
9,132100492,132114662,132107577
9,132141717,132142374,132142045.5
9,132192086,132193154,132192620
9,132196594,132200242,132198418
9,132235170,132239578,132237374
9,132276211,132276549,132276380
9,132276576,132279064,132277820
9,132292296,132298270,132295283
9,132301085,132306378,132303731.5
9,132343230,132344126,132343678
9,132377423,132380776,132379099.5
9,132409953,132414730,132412341.5
9,132415553,132416873,132416213
9,132416909,132421405,132419157
9,132445774,132449257,132447515.5
9,132582683,132585710,132584196.5
9,132803233,132820302,132811767.5
9,132873439,132893896,132883667.5
9,132910482,132915181,132912831.5
9,132926496,132928070,132927283
9,132928485,132930298,132929391.5
9,132958399,132959976,132959187.5
9,132971577,132987864,132979720.5
9,133006612,133007997,133007304.5
9,133027723,133035180,133031451.5
9,133086783,133101812,133094297.5
9,133156751,133159448,133158099.5
9,133192470,133196087,133194278.5
9,133235505,133238085,133236795
9,133263508,133264227,133263867.5
9,133280473,133283394,133281933.5
9,133285430,133289175,133287302.5
9,133289584,133298828,133294206
9,133357700,133364667,133361183.5
9,133366090,133366902,133366496
9,133369147,133372531,133370839
9,133379835,133383560,133381697.5
9,133397370,133421971,133409670.5
9,133447202,133449850,133448526
9,133540468,133541742,133541105
9,133544811,133545760,133545285.5
9,133553492,133555198,133554345
9,133605180,133619730,133612455
9,133717410,133731960,133724685
9,133753536,133756125,133754830.5
9,133837584,133840709,133839146.5
9,133861296,133866589,133863942.5
9,133891525,133894950,133893237.5
9,133896204,133902545,133899374.5
9,133967764,133970304,133969034
9,134026733,134027269,134027001
9,134034206,134037164,134035685
9,134041139,134043153,134042146
9,134046900,134049053,134047976.5
9,134058039,134062430,134060234.5
9,134105162,134115542,134110352
9,134159057,134162195,134160626
9,134194981,134195343,134195162
9,134305724,134307250,134306487
9,134409857,134415734,134412795.5
9,134438359,134447422,134442890.5
9,134515355,134516909,134516132
9,134649228,134677359,134663293.5
9,134770554,134772039,134771296.5
9,134772075,134772524,134772299.5
9,134814189,134822746,134818467.5
9,134911321,134916334,134913827.5
9,134934146,134939576,134936861
9,134954891,134955295,134955093
9,134959004,134960350,134959677
9,134990854,134991861,134991357.5
9,134992997,134996153,134994575
9,134999457,135001523,135000490
9,135041879,135043615,135042747
9,135065923,135066596,135066259.5
9,135068524,135071116,135069820
9,135173714,135175379,135174546.5
9,135178159,135191387,135184773
9,135329196,135329690,135329443
9,135342479,135342949,135342714
9,135411596,135413289,135412442.5
9,135417774,135420498,135419136
9,135423390,135423929,135423659.5
9,135443445,135445125,135444285
9,135468221,135469973,135469097
9,135513351,135515797,135514574
9,135519979,135522966,135521472.5
9,135573887,135599441,135586664
9,135701913,135707477,135704695
9,135730547,135731170,135730858.5
9,135754539,135763205,135758872
9,135803399,135811164,135807281.5
9,135837049,135838283,135837666
9,135864868,135870067,135867467.5
9,135886138,135889213,135887675.5
9,135891137,135896514,135893825.5
9,135935452,135943410,135939431
9,135945577,135949068,135947322.5
9,135982192,135993031,135987611.5
9,136032958,136037791,136035374.5
9,136038836,136039339,136039087.5
9,136044138,136046804,136045471
9,136070054,136078366,136074210
9,136081533,136082099,136081816
9,136203114,136204043,136203578.5
9,136224171,136228863,136226517
9,136246857,136253368,136250112.5
9,136345480,136352863,136349171.5
9,136377273,136382136,136379704.5
9,136739952,136741642,136740797
9,136747285,136747749,136747517
9,136748697,136749686,136749191.5
9,136850700,136851164,136850932
9,136984775,136986832,136985803.5
9,137046100,137049098,137047599
9,137111896,137125831,137118863.5
9,137142614,137147407,137145010.5
9,137179195,137181637,137180416
9,137237432,137238379,137237905.5
9,137276424,137279742,137278083
9,137285044,137286975,137286009.5
9,137348013,137348558,137348285.5
9,137382662,137390257,137386459.5
9,137392052,137392849,137392450.5
9,137426056,137426673,137426364.5
9,137466550,137471924,137469237
9,137472555,137472878,137472716.5
9,137495964,137497271,137496617.5
9,137611503,137611958,137611730.5
9,137613172,137617042,137615107
9,137673802,137680028,137676915
9,137681935,137682638,137682286.5
9,137692316,137692954,137692635
9,137697270,137698989,137698129.5
9,137805135,137809954,137807544.5
9,137816752,137818502,137817627
9,137857929,137862352,137860140.5
9,137864029,137865375,137864702
9,137912093,137923504,137917798.5
9,138002104,138006674,138004389
9,138009909,138018384,138014146.5
9,138022806,138023348,138023077
9,138024448,138054649,138039548.5
9,138057557,138065178,138061367.5
9,138089150,138096236,138092693
9,138158974,138161623,138160298.5
9,138161903,138162635,138162269
9,138163029,138165254,138164141.5
9,138170130,138172850,138171490
9,138235855,138237810,138236832.5
9,138287364,138292078,138289721
9,138301149,138304712,138302930.5
9,138306452,138306784,138306618
9,138309928,138314643,138312285.5
9,138427365,138430896,138429130.5
9,138524977,138530082,138527529.5
9,138577189,138577797,138577493
9,138598699,138600980,138599839.5
9,138615370,138616798,138616084
9,138621421,138623910,138622665.5
9,138694079,138694597,138694338
9,138732561,138733989,138733275
9,138740116,138741979,138741047.5
9,138754092,138758240,138756166
9,138760615,138766686,138763650.5
9,138797796,138799066,138798431
9,138835452,138836670,138836061
9,138918544,138921512,138920028
9,138922616,138929513,138926064.5
9,139015898,139020573,139018235.5
9,139155787,139158792,139157289.5
9,139161450,139164699,139163074.5
9,139259322,139270299,139264810.5
9,139269977,139273143,139271560
9,139274990,139278310,139276650
9,139293857,139294840,139294348.5
9,139297055,139297555,139297305
9,139301118,139302101,139301609.5
9,139304652,139305365,139305008.5
9,139343795,139345742,139344768.5
9,139350522,139352871,139351696.5
9,139380217,139380606,139380411.5
9,139412220,139413132,139412676
9,139445499,139446515,139446007
9,139447555,139448877,139448216
9,139643450,139644200,139643825
9,139644672,139647307,139645989.5
9,139695463,139696330,139695896.5
9,139729442,139729741,139729591.5
9,139731319,139732307,139731813
9,139739002,139740833,139739917.5
9,139755203,139771791,139763497
9,139912486,139913469,139912977.5
9,139939689,139940015,139939852
9,139966440,139966745,139966592.5
9,139972948,139973931,139973439.5
9,140013130,140020867,140016998.5
9,140037811,140038119,140037965
9,140074746,140075729,140075237.5
9,140080555,140096886,140088720.5
9,140126411,140127118,140126764.5
9,140162770,140163108,140162939
9,140218541,140219524,140219032.5
9,140222647,140224608,140223627.5
9,140251952,140255148,140253550
9,140269522,140271118,140270320
9,140271351,140271980,140271665.5
9,140272813,140274202,140273507.5
9,140308093,140325042,140316567.5
9,140365694,140370123,140367908.5
9,140377195,140377794,140377494.5
9,140434355,140438501,140436428
9,140458666,140461517,140460091.5
9,140534071,140535078,140534574.5
9,140635294,140635917,140635605.5
9,140647011,140647268,140647139.5
9,140699146,140700186,140699666
9,140702468,140707116,140704792
9,140709863,140714273,140712068
9,140714970,140724056,140719513
9,140780230,140780838,140780534
9,140785404,140786595,140785999.5
9,140958153,140968441,140963297
9,140985148,140989684,140987416
9,141012860,141018886,141015873
9,141104266,141106154,141105210
9,141109251,141112919,141111085
9,141115753,141116304,141116028.5
9,141120068,141120451,141120259.5
9,141201665,141208053,141204859
9,141211783,141217861,141214822
9,141231073,141236405,141233739
9,141272738,141276046,141274392
9,141286395,141287528,141286961.5
9,141290491,141292139,141291315
9,141327644,141329929,141328786.5
9,141335338,141337088,141336213
9,141341224,141346458,141343841
9,141345126,141352887,141349006.5
9,141356605,141357957,141357281
9,141364689,141367745,141366217
9,141383788,141384399,141384093.5
9,141468061,141474846,141471453.5
9,141503000,141504375,141503687.5
9,141507764,141515476,141511620
9,141516926,141523136,141520031
9,141526312,141528370,141527341
9,141595062,141595718,141595390
9,141604863,141605558,141605210.5
9,141621566,141622066,141621816
9,141623558,141624686,141624122
9,141627685,141631005,141629345
9,141686916,141687734,141687325
9,141689593,141690075,141689834
9,141690846,141694113,141692479.5
9,141695929,141700347,141698138
9,141776124,141777144,141776634
9,141777628,141779566,141778597
9,141780706,141780915,141780810.5
9,141781123,141784107,141782615
9,141781138,141781377,141781257.5
9,141884311,141909898,141897104.5
9,141986732,141989390,141988061
9,141991300,141994408,141992854
9,141996501,142000837,141998669
9,142002472,142005175,142003823.5
9,142006764,142010399,142008581.5
9,142012343,142013083,142012713
9,142038744,142042095,142040419.5
9,142083570,142087841,142085705.5
9,142138566,142142194,142140380
9,142143093,142144598,142143845.5
9,142244271,142245360,142244815.5
9,142256544,142262538,142259541
9,142287799,142290921,142289360
9,142302657,142304160,142303408.5
9,142349916,142350386,142350151
9,142357697,142358320,142358008.5
9,142365971,142371707,142368839
9,142393407,142398402,142395904.5
9,142398126,142400582,142399354
9,142403381,142406047,142404714
9,142411103,142431736,142421419.5
9,142432946,142434143,142433544.5
9,142457367,142460713,142459040
9,142555395,142558891,142557143
9,142595843,142596619,142596231
9,142742402,142748683,142745542.5
9,142788955,142801890,142795422.5
9,142806120,142808596,142807358
9,142813118,142816721,142814919.5
9,142830224,142831085,142830654.5
9,142845361,142847313,142846337
9,142969874,142971110,142970492
9,142975507,142979371,142977439
9,142979707,142986147,142982927
9,142988305,142996905,142992605
9,143034981,143035196,143035088.5
9,143115206,143119297,143117251.5
9,143121417,143124535,143122976
9,143187736,143198084,143192910
9,143235013,143240207,143237610
9,143240767,143241435,143241101
9,143297875,143306746,143302310.5
9,143306831,143318610,143312720.5
9,143370818,143376040,143373429
9,143407139,143410367,143408753
9,143415330,143417832,143416581
9,143418102,143422689,143420395.5
9,143422714,143426409,143424561.5
9,143427424,143427984,143427704
9,143434733,143449098,143441915.5
9,143450399,143451391,143450895
9,143467951,143471202,143469576.5
9,143510144,143513708,143511926
9,143513999,143514910,143514454.5
9,143515945,143522534,143519239.5
9,143526541,143531211,143528876
9,143606113,143607436,143606774.5
9,143635288,143645252,143640270
9,143646356,143648479,143647417.5
9,143703400,143705405,143704402.5
9,143730218,143731963,143731090.5
9,143809844,143812038,143810941
9,143883325,143885332,143884328.5
9,143940690,143941900,143941295
9,143944855,143945301,143945078
9,143947069,143947719,143947394
9,143956945,143961445,143959195
9,144094249,144097277,144095763
9,144098348,144101437,144099892.5
9,144105473,144111958,144108715.5
9,144115823,144116137,144115980
9,144124432,144125049,144124740.5
9,144125690,144127395,144126542.5
9,144132945,144135737,144134341
9,144137516,144145020,144141268
9,144171903,144175544,144173723.5
9,144180414,144184770,144182592
9,144250642,144253399,144252020.5
9,144258692,144260296,144259494
9,144279307,144291118,144285212.5
9,144299558,144301762,144300660
9,144361715,144363619,144362667
9,144366037,144379001,144372519
9,144413125,144416624,144414874.5
9,144423339,144426750,144425044.5
9,144473247,144478770,144476008.5
9,144492915,144497301,144495108
9,144506914,144507489,144507201.5
9,144591758,144595950,144593854
9,144600647,144603023,144601835
9,144647238,144647937,144647587.5
9,144674755,144675066,144674910.5
9,144680898,144685347,144683122.5
9,144687079,144692499,144689789
9,144719622,144719828,144719725
9,144734874,144735710,144735292
9,144762386,144769071,144765728.5
9,144856991,144858430,144857710.5
9,144858648,144865993,144862320.5
9,144873489,144876925,144875207
9,144914148,144926072,144920110
9,144923467,144923838,144923652.5
9,144977858,144994097,144985977.5
9,145020356,145027037,145023696.5
9,145074185,145078740,145076462.5
